
Teste para operação AND com 2 entradas:
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Pesos: [-0.00497422  0.32700078  0.22625248]
Entrada: [1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1], Saída do Perceptron: 1, Rótulo: True
Pesos: [-0.00739218  0.85422103  0.62381448  0.47506411]
Entrada: [0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Pesos: [-0.00099836  0.16288768  0.74546125  0.07643193  0.22481558]
Entrada: [0 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Pesos: [-0.0046394   0.93753689  0.2993785   0.06355309  0.05749543  0.03047835]
Entrada: [0 1 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
